# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	102651	103394	-						61411476	BTD91_RS00365	744		old_locus_tag=BTD91_00365
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	102651	103394	-	WP_077680302.1	WP_077680302.1		sporulation protein		61411476	BTD91_RS00365	744	247	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	103576	104289	+					hutC	61411477	BTD91_RS00370	714		old_locus_tag=BTD91_00370
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	103576	104289	+	WP_077680301.1	WP_077680301.1		histidine utilization repressor	hutC	61411477	BTD91_RS00370	714	237	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	104403	105653	+					hutI	61411478	BTD91_RS00375	1251		old_locus_tag=BTD91_00375
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	104403	105653	+	WP_077680300.1	WP_077680300.1		imidazolonepropionase	hutI	61411478	BTD91_RS00375	1251	416	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	105640	106686	+					hutG	61411479	BTD91_RS00380	1047		old_locus_tag=BTD91_00380
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	105640	106686	+	WP_077680299.1	WP_077680299.1		formimidoylglutamase	hutG	61411479	BTD91_RS00380	1047	348	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	106735	108426	+						61411480	BTD91_RS00385	1692		old_locus_tag=BTD91_00385
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	106735	108426	+	WP_017055188.1	WP_017055188.1		urocanate hydratase		61411480	BTD91_RS00385	1692	563	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	108441	109973	+					hutH	61411481	BTD91_RS00390	1533		old_locus_tag=BTD91_00390
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	108441	109973	+	WP_077680298.1	WP_077680298.1		histidine ammonia-lyase	hutH	61411481	BTD91_RS00390	1533	510	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	110191	110916	+						61411482	BTD91_RS00395	726		old_locus_tag=BTD91_00395
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	110191	110916	+	WP_017055186.1	WP_017055186.1		DUF3581 domain-containing protein		61411482	BTD91_RS00395	726	241	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	111040	112668	-						61411483	BTD91_RS00400	1629		old_locus_tag=BTD91_00400
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	111040	112668	-	WP_077680335.1	WP_077680335.1		trypsin-like serine protease		61411483	BTD91_RS00400	1629	542	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	112820	113281	-						61411484	BTD91_RS00405	462		old_locus_tag=BTD91_00405
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	112820	113281	-	WP_077680297.1	WP_077680297.1		isoprenylcysteine carboxylmethyltransferase family protein		61411484	BTD91_RS00405	462	153	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	113348	116383	-						61411485	BTD91_RS00410	3036		old_locus_tag=BTD91_00410
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	113348	116383	-	WP_077680296.1	WP_077680296.1		FAD-binding oxidoreductase		61411485	BTD91_RS00410	3036	1011	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	116604	117287	+						61411486	BTD91_RS00415	684		old_locus_tag=BTD91_00415
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	116604	117287	+	WP_060467528.1	WP_060467528.1		DUF3334 family protein		61411486	BTD91_RS00415	684	227	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	117492	118181	+						61411487	BTD91_RS00420	690		old_locus_tag=BTD91_00420
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	117492	118181	+	WP_017055181.1	WP_017055181.1		DUF2786 domain-containing protein		61411487	BTD91_RS00420	690	229	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	118294	118962	+						61411488	BTD91_RS00425	669		old_locus_tag=BTD91_00425
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	118294	118962	+	WP_077680295.1	WP_077680295.1		OmpA family protein		61411488	BTD91_RS00425	669	222	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	119117	120202	+						61411489	BTD91_RS00430	1086		old_locus_tag=BTD91_00430
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	119117	120202	+	WP_077680334.1	WP_077680334.1		J domain-containing protein		61411489	BTD91_RS00430	1086	361	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	120368	120556	+						61411490	BTD91_RS00435	189		old_locus_tag=BTD91_00435
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	120368	120556	+	WP_004733419.1	WP_004733419.1		hypothetical protein		61411490	BTD91_RS00435	189	62	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	120915	121322	+						61411491	BTD91_RS00440	408		old_locus_tag=BTD91_00440
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	120915	121322	+	WP_017055178.1	WP_017055178.1		hypothetical protein		61411491	BTD91_RS00440	408	135	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	121613	122716	+						61411492	BTD91_RS00445	1104		old_locus_tag=BTD91_00445
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	121613	122716	+	WP_017055177.1	WP_017055177.1		phosphoribosylaminoimidazolesuccinocarboxamide synthase		61411492	BTD91_RS00445	1104	367	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	122865	123242	-						61411493	BTD91_RS00450	378		old_locus_tag=BTD91_00450
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	122865	123242	-	WP_017055176.1	WP_017055176.1		hypothetical protein		61411493	BTD91_RS00450	378	125	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	123447	125825	-						61411494	BTD91_RS00455	2379		old_locus_tag=BTD91_00455
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	123447	125825	-	WP_077680294.1	WP_077680294.1		DEAD/DEAH box helicase		61411494	BTD91_RS00455	2379	792	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	126010	127698	+						61411495	BTD91_RS00460	1689		old_locus_tag=BTD91_00460
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	126010	127698	+	WP_017055173.1	WP_017055173.1		NAD-dependent malic enzyme		61411495	BTD91_RS00460	1689	562	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	127848	128600	+						61411496	BTD91_RS00465	753		old_locus_tag=BTD91_00465
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	127848	128600	+	WP_046222838.1	WP_046222838.1		YdcF family protein		61411496	BTD91_RS00465	753	250	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	128846	130216	+						61411497	BTD91_RS00470	1371		old_locus_tag=BTD91_00470
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	128846	130216	+	WP_077680293.1	WP_077680293.1		DASS family sodium-coupled anion symporter		61411497	BTD91_RS00470	1371	456	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	130367	131662	-						61411498	BTD91_RS00475	1296		old_locus_tag=BTD91_00475
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	130367	131662	-	WP_077680292.1	WP_077680292.1		GGDEF domain-containing protein		61411498	BTD91_RS00475	1296	431	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	131973	132797	+						61411499	BTD91_RS00480	825		old_locus_tag=BTD91_00480
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	131973	132797	+	WP_077680291.1	WP_077680291.1		DUF2797 domain-containing protein		61411499	BTD91_RS00480	825	274	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	133011	134246	-						61411500	BTD91_RS00485	1236		old_locus_tag=BTD91_00485
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	133011	134246	-	WP_017055168.1	WP_017055168.1		cysteine desulfurase-like protein		61411500	BTD91_RS00485	1236	411	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	134230	134889	-						61411501	BTD91_RS00490	660		old_locus_tag=BTD91_00490
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	134230	134889	-	WP_167514249.1	WP_167514249.1		2OG-Fe dioxygenase family protein		61411501	BTD91_RS00490	660	219	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	135797	137287	+						61411502	BTD91_RS00495	1491		old_locus_tag=BTD91_00495
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	135797	137287	+	WP_077680289.1	WP_077680289.1		DUF4041 domain-containing protein		61411502	BTD91_RS00495	1491	496	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	137736	138695	+					trxB	61411503	BTD91_RS00500	960		old_locus_tag=BTD91_00500
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	137736	138695	+	WP_046222833.1	WP_046222833.1		thioredoxin-disulfide reductase	trxB	61411503	BTD91_RS00500	960	319	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	138858	140642	+					cydD	61411504	BTD91_RS00505	1785		old_locus_tag=BTD91_00505
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	138858	140642	+	WP_046222832.1	WP_046222832.1		cysteine/glutathione ABC transporter permease/ATP-binding protein CydD	cydD	61411504	BTD91_RS00505	1785	594	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	140635	142356	+					cydC	61411505	BTD91_RS00510	1722		old_locus_tag=BTD91_00510
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	140635	142356	+	WP_077680288.1	WP_077680288.1		cysteine/glutathione ABC transporter ATP-binding protein/permease CydC	cydC	61411505	BTD91_RS00510	1722	573	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	142681	144564	-						61411506	BTD91_RS00515	1884		old_locus_tag=BTD91_00515
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	142681	144564	-	WP_077680287.1	WP_077680287.1		methyl-accepting chemotaxis protein		61411506	BTD91_RS00515	1884	627	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	144880	146451	-						61411507	BTD91_RS00520	1572		old_locus_tag=BTD91_00520
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	144880	146451	-	WP_017055160.1	WP_017055160.1		BCCT family transporter		61411507	BTD91_RS00520	1572	523	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	146710	148308	-						61411508	BTD91_RS00525	1599		old_locus_tag=BTD91_00525
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	146710	148308	-	WP_077680286.1	WP_077680286.1		BCCT family transporter		61411508	BTD91_RS00525	1599	532	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	148478	149116	-						61411509	BTD91_RS00530	639		old_locus_tag=BTD91_00530
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	148478	149116	-	WP_017055158.1	WP_017055158.1		response regulator transcription factor		61411509	BTD91_RS00530	639	212	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	149109	150464	-						61411510	BTD91_RS00535	1356		old_locus_tag=BTD91_00535
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	149109	150464	-	WP_077680285.1	WP_077680285.1		cache domain-containing protein		61411510	BTD91_RS00535	1356	451	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	150570	151853	-						61411511	BTD91_RS00540	1284		old_locus_tag=BTD91_00540
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	150570	151853	-	WP_077680284.1	WP_077680284.1		TRAP transporter large permease subunit		61411511	BTD91_RS00540	1284	427	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	151863	152408	-						61411512	BTD91_RS00545	546		old_locus_tag=BTD91_00545
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	151863	152408	-	WP_017055155.1	WP_017055155.1		TRAP transporter small permease subunit		61411512	BTD91_RS00545	546	181	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	152605	153699	-						61411513	BTD91_RS00550	1095		old_locus_tag=BTD91_00550
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	152605	153699	-	WP_077680282.1	WP_077680282.1		TRAP transporter substrate-binding protein		61411513	BTD91_RS00550	1095	364	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	154215	154607	-						61411514	BTD91_RS00555	393		old_locus_tag=BTD91_00555
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	154215	154607	-	WP_077680281.1	WP_077680281.1		MarR family transcriptional regulator		61411514	BTD91_RS00555	393	130	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	154828	155628	+						61411515	BTD91_RS00560	801		old_locus_tag=BTD91_00560
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	154828	155628	+	WP_077680280.1	WP_077680280.1		DUF2982 domain-containing protein		61411515	BTD91_RS00560	801	266	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	155802	156455	-						61411516	BTD91_RS00565	654		old_locus_tag=BTD91_00565
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	155802	156455	-	WP_077680279.1	WP_077680279.1		MBL fold metallo-hydrolase		61411516	BTD91_RS00565	654	217	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	156556	157104	-						61411517	BTD91_RS00570	549		old_locus_tag=BTD91_00570
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	156556	157104	-	WP_077680278.1	WP_077680278.1		DUF882 domain-containing protein		61411517	BTD91_RS00570	549	182	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	157304	158842	-						61411518	BTD91_RS00575	1539		old_locus_tag=BTD91_00575
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	157304	158842	-	WP_046222822.1	WP_046222822.1		L,D-transpeptidase family protein		61411518	BTD91_RS00575	1539	512	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	158923	160002	-						61411519	BTD91_RS00580	1080		old_locus_tag=BTD91_00580
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	158923	160002	-	WP_077680277.1	WP_077680277.1		DUF1513 domain-containing protein		61411519	BTD91_RS00580	1080	359	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	159992	161053	-						61411520	BTD91_RS00585	1062		old_locus_tag=BTD91_00585
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	159992	161053	-	WP_077680276.1	WP_077680276.1		iron-regulated protein A		61411520	BTD91_RS00585	1062	353	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	161213	162601	-						61411521	BTD91_RS00590	1389		old_locus_tag=BTD91_00590
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	161213	162601	-	WP_077680275.1	WP_077680275.1		c-type cytochrome		61411521	BTD91_RS00590	1389	462	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	162712	163971	-						61411522	BTD91_RS00595	1260		old_locus_tag=BTD91_00595
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	162712	163971	-	WP_077680274.1	WP_077680274.1		peptidase		61411522	BTD91_RS00595	1260	419	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	164148	164744	-						61411523	BTD91_RS00600	597		old_locus_tag=BTD91_00600
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	164148	164744	-	WP_017055144.1	WP_017055144.1		GTP cyclohydrolase II		61411523	BTD91_RS00600	597	198	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	165003	165179	-						61411524	BTD91_RS00605	177		old_locus_tag=BTD91_00605
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	165003	165179	-	WP_017055143.1	WP_017055143.1		hypothetical protein		61411524	BTD91_RS00605	177	58	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	165268	165708	-						61411525	BTD91_RS00610	441		old_locus_tag=BTD91_00610
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	165268	165708	-	WP_077680273.1	WP_077680273.1		cytochrome c-type biogenesis protein CcmH		61411525	BTD91_RS00610	441	146	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	165705	166259	-						61411526	BTD91_RS00615	555		old_locus_tag=BTD91_00615
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	165705	166259	-	WP_077680272.1	WP_077680272.1		DsbE family thiol:disulfide interchange protein		61411526	BTD91_RS00615	555	184	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	166240	168156	-						61411527	BTD91_RS00620	1917		old_locus_tag=BTD91_00620
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	166240	168156	-	WP_077680271.1	WP_077680271.1		heme lyase CcmF/NrfE family subunit		61411527	BTD91_RS00620	1917	638	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	168289	169263	-					nrfD	61411528	BTD91_RS00625	975		old_locus_tag=BTD91_00625
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	168289	169263	-	WP_017055139.1	WP_017055139.1		cytochrome c nitrite reductase subunit NrfD	nrfD	61411528	BTD91_RS00625	975	324	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	169266	169952	-					nrfC	61411529	BTD91_RS00630	687		old_locus_tag=BTD91_00630
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	169266	169952	-	WP_077680270.1	WP_077680270.1		cytochrome c nitrite reductase Fe-S protein	nrfC	61411529	BTD91_RS00630	687	228	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	169956	170540	-					nrfB	61411530	BTD91_RS00635	585		old_locus_tag=BTD91_00635
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	169956	170540	-	WP_017055138.1	WP_017055138.1		cytochrome c nitrite reductase pentaheme subunit	nrfB	61411530	BTD91_RS00635	585	194	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	171022	172452	+					nrfA	61411531	BTD91_RS00640	1431		old_locus_tag=BTD91_00640
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	171022	172452	+	WP_017093831.1	WP_017093831.1		ammonia-forming nitrite reductase cytochrome c552 subunit	nrfA	61411531	BTD91_RS00640	1431	476	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	172579	172923	+						61411532	BTD91_RS00645	345		old_locus_tag=BTD91_00645
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	172579	172923	+	WP_077680269.1	WP_077680269.1		rhodanese-like domain-containing protein		61411532	BTD91_RS00645	345	114	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	172975	173604	-						61411533	BTD91_RS00650	630		old_locus_tag=BTD91_00650
CDS	with_protein	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	172975	173604	-	WP_077680268.1	WP_077680268.1		tetratricopeptide repeat protein		61411533	BTD91_RS00650	630	209	
gene	protein_coding	GCF_001995825.2	Primary Assembly	chromosome	1	NZ_CP065150.1	173779	176439	-					gyrA	61411534	BTD91_RS00655	2661		old_locus_tag=BTD91_00655
