# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	76468	77694	+	WP_000288840.1	WP_000288840.1		EAL domain-containing protein		69718623	F0316_RS00400	1227	408	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	77874	78344	-						69718624	F0316_RS00405	471		old_locus_tag=F0316_00405
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	77874	78344	-	WP_000224703.1	WP_000224703.1		DNA starvation/stationary phase protection protein		69718624	F0316_RS00405	471	156	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	78514	78843	-						69718625	F0316_RS00410	330		old_locus_tag=F0316_00410
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	78514	78843	-	WP_095465245.1	WP_095465245.1		DUF2500 domain-containing protein		69718625	F0316_RS00410	330	109	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	79048	79416	+						69718626	F0316_RS00415	369		old_locus_tag=F0316_00415
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	79048	79416	+	WP_001289435.1	WP_001289435.1		DUF4145 domain-containing protein		69718626	F0316_RS00415	369	122	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	79919	80191	+						69718627	F0316_RS00430	273		old_locus_tag=F0316_00430
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	79919	80191	+	WP_033837897.1	WP_033837897.1		hypothetical protein		69718627	F0316_RS00430	273	90	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	80292	80921	+						69718628	F0316_RS00435	630		old_locus_tag=F0316_00435
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	80292	80921	+	WP_000062272.1	WP_000062272.1		lysoplasmalogenase		69718628	F0316_RS00435	630	209	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	80971	81237	-						69718629	F0316_RS00440	267		old_locus_tag=F0316_00440
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	80971	81237	-	WP_000645840.1	WP_000645840.1		DUF1145 domain-containing protein		69718629	F0316_RS00440	267	88	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	81234	81833	-					rsmD	69718630	F0316_RS00445	600		old_locus_tag=F0316_00445
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	81234	81833	-	WP_001189767.1	WP_001189767.1		16S rRNA (guanine(966)-N(2))-methyltransferase RsmD	rsmD	69718630	F0316_RS00445	600	199	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	82037	83224	+					ftsY	69718631	F0316_RS00450	1188		old_locus_tag=F0316_00450
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	82037	83224	+	WP_076024892.1	WP_076024892.1		signal recognition particle-docking protein FtsY	ftsY	69718631	F0316_RS00450	1188	395	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	83273	83947	+					ftsE	69718632	F0316_RS00455	675		old_locus_tag=F0316_00455
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	83273	83947	+	WP_000617864.1	WP_000617864.1		cell division ATP-binding protein FtsE	ftsE	69718632	F0316_RS00455	675	224	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	83937	84929	+					ftsX	69718633	F0316_RS00460	993		old_locus_tag=F0316_00460
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	83937	84929	+	WP_000279340.1	WP_000279340.1		permease-like cell division protein FtsX	ftsX	69718633	F0316_RS00460	993	330	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	85099	85959	+					rpoH	69718634	F0316_RS00465	861		old_locus_tag=F0316_00465
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	85099	85959	+	WP_000184359.1	WP_000184359.1		RNA polymerase sigma factor RpoH	rpoH	69718634	F0316_RS00465	861	286	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	86162	87562	-					sthA	69718635	F0316_RS00470	1401		old_locus_tag=F0316_00470
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	86162	87562	-	WP_123163051.1	WP_123163051.1		Si-specific NAD(P)(+) transhydrogenase	sthA	69718635	F0316_RS00470	1401	466	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	87870	88511	+					fabR	69718636	F0316_RS00475	642		old_locus_tag=F0316_00475
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	87870	88511	+	WP_000838361.1	WP_000838361.1		HTH-type transcriptional repressor FabR	fabR	69718636	F0316_RS00475	642	213	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	88551	88922	+						69718637	F0316_RS00480	372		old_locus_tag=F0316_00480
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	88551	88922	+	WP_000085813.1	WP_000085813.1		YijD family membrane protein		69718637	F0316_RS00480	372	123	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	88959	90068	-					trmA	69718638	F0316_RS00485	1110		old_locus_tag=F0316_00485
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	88959	90068	-	WP_149560141.1	WP_149560141.1		tRNA (uridine(54)-C5)-methyltransferase TrmA	trmA	69718638	F0316_RS00485	1110	369	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	90466	92298	+						69718639	F0316_RS00495	1833		old_locus_tag=F0316_00495
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	90466	92298	+	WP_001898833.1	WP_001898833.1		TonB-dependent receptor		69718639	F0316_RS00495	1833	610	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	92372	94012	-						69718640	F0316_RS00500	1641		old_locus_tag=F0316_00500
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	92372	94012	-	WP_149560142.1	WP_149560142.1		S8 family peptidase		69718640	F0316_RS00500	1641	546	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	94406	95203	+					murI	69718641	F0316_RS00505	798		old_locus_tag=F0316_00505
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	94406	95203	+	WP_000098350.1	WP_000098350.1		glutamate racemase	murI	69718641	F0316_RS00505	798	265	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	95169	95627	-						69718642	F0316_RS00510	459		old_locus_tag=F0316_00510
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	95169	95627	-	WP_001886229.1	WP_001886229.1		RNA-binding protein		69718642	F0316_RS00510	459	152	
gene	rRNA	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	96180	97722	+						69718643	F0316_RS00515	1543		old_locus_tag=F0316_00515
rRNA		GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	96180	97722	+				16S ribosomal RNA		69718643	F0316_RS00515	1543		
gene	tRNA	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	97785	97861	+						69718644	F0316_RS00520	77		old_locus_tag=F0316_00520
tRNA		GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	97785	97861	+				tRNA-Ile		69718644	F0316_RS00520	77		anticodon=GAT
gene	tRNA	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	97870	97945	+						69718645	F0316_RS00525	76		old_locus_tag=F0316_00525
tRNA		GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	97870	97945	+				tRNA-Ala		69718645	F0316_RS00525	76		anticodon=TGC
gene	rRNA	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	98233	101119	+						69718646	F0316_RS00530	2887		old_locus_tag=F0316_00530
rRNA		GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	98233	101119	+				23S ribosomal RNA		69718646	F0316_RS00530	2887		
gene	rRNA	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	101249	101364	+					rrf	69718647	F0316_RS00535	116		old_locus_tag=F0316_00535
rRNA		GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	101249	101364	+				5S ribosomal RNA	rrf	69718647	F0316_RS00535	116		
gene	rRNA	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	101706	103248	+						69718648	F0316_RS00540	1543		old_locus_tag=F0316_00540
rRNA		GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	101706	103248	+				16S ribosomal RNA		69718648	F0316_RS00540	1543		
gene	tRNA	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	103317	103392	+						69718649	F0316_RS00545	76		old_locus_tag=F0316_00545
tRNA		GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	103317	103392	+				tRNA-Glu		69718649	F0316_RS00545	76		anticodon=TTC
gene	tRNA	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	103412	103486	+						69718650	F0316_RS00550	75		old_locus_tag=F0316_00550
tRNA		GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	103412	103486	+				tRNA-Lys		69718650	F0316_RS00550	75		anticodon=TTT
gene	tRNA	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	103517	103592	+						69718651	F0316_RS00555	76		old_locus_tag=F0316_00555
tRNA		GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	103517	103592	+				tRNA-Val		69718651	F0316_RS00555	76		anticodon=TAC
gene	rRNA	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	103935	106821	+						69718652	F0316_RS00560	2887		old_locus_tag=F0316_00560
rRNA		GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	103935	106821	+				23S ribosomal RNA		69718652	F0316_RS00560	2887		
gene	rRNA	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	106951	107066	+					rrf	69718653	F0316_RS00565	116		old_locus_tag=F0316_00565
rRNA		GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	106951	107066	+				5S ribosomal RNA	rrf	69718653	F0316_RS00565	116		
gene	tRNA	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	107142	107218	+						69718654	F0316_RS00570	77		old_locus_tag=F0316_00570
tRNA		GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	107142	107218	+				tRNA-Asp		69718654	F0316_RS00570	77		anticodon=GTC
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	107453	108457	-					add	69718655	F0316_RS00575	1005		old_locus_tag=F0316_00575
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	107453	108457	-	WP_142740433.1	WP_142740433.1		adenosine deaminase	add	69718655	F0316_RS00575	1005	334	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	108549	111080	-						69718656	F0316_RS00580	2532		old_locus_tag=F0316_00580
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	108549	111080	-	WP_001128651.1	WP_001128651.1		GGDEF and EAL domain-containing protein		69718656	F0316_RS00580	2532	843	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	111139	112539	-					glnG	69718657	F0316_RS00585	1401		old_locus_tag=F0316_00585
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	111139	112539	-	WP_000086389.1	WP_000086389.1		nitrogen regulation protein NR(I)	glnG	69718657	F0316_RS00585	1401	466	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	112549	113607	-					glnL	69718658	F0316_RS00590	1059		old_locus_tag=F0316_00590
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	112549	113607	-	WP_002162735.1	WP_002162735.1		nitrogen regulation protein NR(II)	glnL	69718658	F0316_RS00590	1059	352	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	113746	114336	-						69718659	F0316_RS00595	591		old_locus_tag=F0316_00595
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	113746	114336	-	WP_000099257.1	WP_000099257.1		DUF4124 domain-containing protein		69718659	F0316_RS00595	591	196	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	114514	115923	-					glnA	69718660	F0316_RS00600	1410		old_locus_tag=F0316_00600
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	114514	115923	-	WP_000110151.1	WP_000110151.1		glutamate--ammonia ligase	glnA	69718660	F0316_RS00600	1410	469	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	116068	116391	+						69718661	F0316_RS00605	324		old_locus_tag=F0316_00605
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	116068	116391	+	WP_000244708.1	WP_000244708.1		hypothetical protein		69718661	F0316_RS00605	324	107	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	116410	118239	+					typA	69718662	F0316_RS00610	1830		old_locus_tag=F0316_00610
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	116410	118239	+	WP_000211151.1	WP_000211151.1		translational GTPase TypA	typA	69718662	F0316_RS00610	1830	609	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	118346	118876	+						69718663	F0316_RS00615	531		old_locus_tag=F0316_00615
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	118346	118876	+	WP_001965890.1	WP_001965890.1		AAA family ATPase		69718663	F0316_RS00615	531	176	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	118903	119832	+						69718664	F0316_RS00620	930		old_locus_tag=F0316_00620
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	118903	119832	+	WP_000778670.1	WP_000778670.1		virulence factor BrkB family protein		69718664	F0316_RS00620	930	309	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	119804	120238	+					dtd	69718665	F0316_RS00625	435		old_locus_tag=F0316_00625
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	119804	120238	+	WP_000560961.1	WP_000560961.1		D-aminoacyl-tRNA deacylase	dtd	69718665	F0316_RS00625	435	144	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	120311	121237	+						69718666	F0316_RS00630	927		old_locus_tag=F0316_00630
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	120311	121237	+	WP_000475471.1	WP_000475471.1		bifunctional GNAT family N-acetyltransferase/hotdog fold thioesterase		69718666	F0316_RS00630	927	308	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	121279	123165	-						69718667	F0316_RS00635	1887		old_locus_tag=F0316_00635
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	121279	123165	-	WP_148525736.1	WP_148525736.1		AsmA family protein		69718667	F0316_RS00635	1887	628	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	123352	124980	-					pckA	69718668	F0316_RS00640	1629		old_locus_tag=F0316_00640
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	123352	124980	-	WP_000217613.1	WP_000217613.1		phosphoenolpyruvate carboxykinase (ATP)	pckA	69718668	F0316_RS00640	1629	542	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	125317	126192	-					hslO	69718669	F0316_RS00645	876		old_locus_tag=F0316_00645
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	125317	126192	-	WP_001911276.1	WP_001911276.1		Hsp33 family molecular chaperone HslO	hslO	69718669	F0316_RS00645	876	291	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	126226	126603	-					hslR	69718670	F0316_RS00650	378		old_locus_tag=F0316_00650
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	126226	126603	-	WP_000098852.1	WP_000098852.1		ribosome-associated heat shock protein Hsp15	hslR	69718670	F0316_RS00650	378	125	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	126833	127750	+					gspC	69718671	F0316_RS00655	918		old_locus_tag=F0316_00655
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	126833	127750	+	WP_000394675.1	WP_000394675.1		type II secretion system protein GspC	gspC	69718671	F0316_RS00655	918	305	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	127796	129820	+					gspD	69718672	F0316_RS00660	2025		old_locus_tag=F0316_00660
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	127796	129820	+	WP_000878557.1	WP_000878557.1		type II secretion system secretin GspD	gspD	69718672	F0316_RS00660	2025	674	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	129817	131328	+					gspE	69718673	F0316_RS00665	1512		old_locus_tag=F0316_00665
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	129817	131328	+	WP_000138174.1	WP_000138174.1		type II secretion system ATPase GspE	gspE	69718673	F0316_RS00665	1512	503	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	131328	132548	+					gspF	69718674	F0316_RS00670	1221		old_locus_tag=F0316_00670
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	131328	132548	+	WP_000718695.1	WP_000718695.1		type II secretion system inner membrane protein GspF	gspF	69718674	F0316_RS00670	1221	406	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	132589	133029	+					gspG	69718675	F0316_RS00675	441		old_locus_tag=F0316_00675
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	132589	133029	+	WP_000738789.1	WP_000738789.1		type II secretion system major pseudopilin GspG	gspG	69718675	F0316_RS00675	441	146	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	133063	133647	+					gspH	69718676	F0316_RS00680	585		old_locus_tag=F0316_00680
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	133063	133647	+	WP_095471498.1	WP_095471498.1		type II secretion system minor pseudopilin GspH	gspH	69718676	F0316_RS00680	585	194	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	133637	133990	+					gspI	69718677	F0316_RS00685	354		old_locus_tag=F0316_00685
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	133637	133990	+	WP_000837699.1	WP_000837699.1		type II secretion system minor pseudopilin GspI	gspI	69718677	F0316_RS00685	354	117	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	133977	134642	+					gspJ	69718678	F0316_RS00690	666		old_locus_tag=F0316_00690
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	133977	134642	+	WP_149560143.1	WP_149560143.1		type II secretion system minor pseudopilin GspJ	gspJ	69718678	F0316_RS00690	666	221	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	134632	135642	+					gspK	69718679	F0316_RS00695	1011		old_locus_tag=F0316_00695
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	134632	135642	+	WP_001201881.1	WP_001201881.1		type II secretion system minor pseudopilin GspK	gspK	69718679	F0316_RS00695	1011	336	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	135611	136822	+					gspL	69718680	F0316_RS00700	1212		old_locus_tag=F0316_00700
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	135611	136822	+	WP_001288754.1	WP_001288754.1		type II secretion system protein GspL	gspL	69718680	F0316_RS00700	1212	403	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	136832	137329	+					gspM	69718681	F0316_RS00705	498		old_locus_tag=F0316_00705
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	136832	137329	+	WP_000661339.1	WP_000661339.1		type II secretion system protein GspM	gspM	69718681	F0316_RS00705	498	165	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	137331	138089	+						69718682	F0316_RS00710	759		old_locus_tag=F0316_00710
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	137331	138089	+	WP_057555112.1	WP_057555112.1		type II secretion system protein N		69718682	F0316_RS00710	759	252	
gene	protein_coding	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	138141	138968	-					cysQ	69718683	F0316_RS00715	828		old_locus_tag=F0316_00715
CDS	with_protein	GCF_008369605.1	Primary Assembly	chromosome	1	NZ_CP043554.1	138141	138968	-	WP_000106799.1	WP_000106799.1		3'(2'),5'-bisphosphate nucleotidase CysQ	cysQ	69718683	F0316_RS00715	828	275	
