# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	76880	77797	+	WP_021020405.1	WP_021020405.1		aminotransferase class IV			BSQ33_RS00370	918	305	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	77828	78664	+					proC		BSQ33_RS00375	837		old_locus_tag=BSQ33_00375
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	77828	78664	+	WP_088132864.1	WP_088132864.1		pyrroline-5-carboxylate reductase	proC		BSQ33_RS00375	837	278	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	78769	79701	+							BSQ33_RS00380	933		old_locus_tag=BSQ33_00380
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	78769	79701	+	WP_232471987.1	WP_232471987.1		TAXI family TRAP transporter solute-binding subunit			BSQ33_RS00380	933	310	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	79772	82375	+							BSQ33_RS00385	2604		old_locus_tag=BSQ33_00385
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	79772	82375	+	WP_088132866.1	WP_088132866.1		TRAP transporter permease			BSQ33_RS00385	2604	867	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	82691	83305	-							BSQ33_RS00390	615		old_locus_tag=BSQ33_00390
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	82691	83305	-	WP_021020400.1	WP_021020400.1		3'-5' exonuclease			BSQ33_RS00390	615	204	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	83590	84585	-							BSQ33_RS00400	996		old_locus_tag=BSQ33_00400
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	83590	84585	-	WP_088132869.1	WP_088132869.1		C-terminal binding protein			BSQ33_RS00400	996	331	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	84844	86004	+							BSQ33_RS00405	1161		old_locus_tag=BSQ33_00405
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	84844	86004	+	WP_088132871.1	WP_088132871.1		amino acid dehydrogenase			BSQ33_RS00405	1161	386	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	86071	87321	+							BSQ33_RS00410	1251		old_locus_tag=BSQ33_00410
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	86071	87321	+	WP_051116205.1	WP_051116205.1		MFS transporter			BSQ33_RS00410	1251	416	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	87375	87992	-							BSQ33_RS00415	618		old_locus_tag=BSQ33_00415
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	87375	87992	-	WP_021020396.1	WP_021020396.1		TetR family transcriptional regulator C-terminal domain-containing protein			BSQ33_RS00415	618	205	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	88853	89245	+							BSQ33_RS00420	393		old_locus_tag=BSQ33_00420
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	88853	89245	+	WP_232471934.1	WP_232471934.1		hypothetical protein			BSQ33_RS00420	393	130	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	89433	89837	+							BSQ33_RS00425	405		old_locus_tag=BSQ33_00425
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	89433	89837	+	WP_088132874.1	WP_088132874.1		TIR domain-containing protein			BSQ33_RS00425	405	134	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	89834	90787	+							BSQ33_RS00430	954		old_locus_tag=BSQ33_00430
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	89834	90787	+	WP_031420285.1	WP_031420285.1		caspase family protein			BSQ33_RS00430	954	317	
gene	pseudogene	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	90850	91095	-							BSQ33_RS00435	246		partial;pseudo;old_locus_tag=BSQ33_00435
CDS	without_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	90850	91095	-				tyrosine-type recombinase/integrase			BSQ33_RS00435	246		partial;pseudo
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	91174	92285	+							BSQ33_RS00440	1112		old_locus_tag=BSQ33_00445
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	91174	92285	+	WP_232471935.1	WP_232471935.1		IS3 family transposase			BSQ33_RS00440	1113	370	ribosomal_slippage
gene	pseudogene	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	92303	93167	-							BSQ33_RS00445	865		partial;pseudo;old_locus_tag=BSQ33_00450
CDS	without_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	92303	93167	-				integrase family protein			BSQ33_RS00445	865		partial;pseudo
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	93178	93540	-							BSQ33_RS00450	363		old_locus_tag=BSQ33_00455
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	93178	93540	-	WP_198298121.1	WP_198298121.1		hypothetical protein			BSQ33_RS00450	363	120	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	93729	94859	+							BSQ33_RS00455	1131		old_locus_tag=BSQ33_00460
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	93729	94859	+	WP_198298122.1	WP_198298122.1		hypothetical protein			BSQ33_RS00455	1131	376	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	95779	97227	-							BSQ33_RS00460	1449		old_locus_tag=BSQ33_00465
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	95779	97227	-	WP_088132879.1	WP_088132879.1		DUF2867 domain-containing protein			BSQ33_RS00460	1449	482	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	97442	98824	+							BSQ33_RS00465	1383		old_locus_tag=BSQ33_00470
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	97442	98824	+	WP_027694198.1	WP_027694198.1		MATE family efflux transporter			BSQ33_RS00465	1383	460	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	98904	99575	+							BSQ33_RS00470	672		old_locus_tag=BSQ33_00475
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	98904	99575	+	WP_021020390.1	WP_021020390.1		ABC transporter ATP-binding protein			BSQ33_RS00470	672	223	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	99556	102009	+							BSQ33_RS00475	2454		old_locus_tag=BSQ33_00480
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	99556	102009	+	WP_088132880.1	WP_088132880.1		FtsX-like permease family protein			BSQ33_RS00475	2454	817	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	102157	103332	+					nhaA		BSQ33_RS00480	1176		old_locus_tag=BSQ33_00485
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	102157	103332	+	WP_021020388.1	WP_021020388.1		Na+/H+ antiporter NhaA	nhaA		BSQ33_RS00480	1176	391	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	103842	106730	+							BSQ33_RS00490	2889		old_locus_tag=BSQ33_00495
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	103842	106730	+	WP_088132882.1	WP_088132882.1		pyridoxal phosphate-dependent class III aminotransferase			BSQ33_RS00490	2889	962	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	106747	107991	+							BSQ33_RS00495	1245		old_locus_tag=BSQ33_00500
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	106747	107991	+	WP_088132883.1	WP_088132883.1		saccharopine dehydrogenase family protein			BSQ33_RS00495	1245	414	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	108195	109328	+					nspC		BSQ33_RS00500	1134		old_locus_tag=BSQ33_00505
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	108195	109328	+	WP_088132885.1	WP_088132885.1		carboxynorspermidine decarboxylase	nspC		BSQ33_RS00500	1134	377	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	109439	111046	-							BSQ33_RS00505	1608		old_locus_tag=BSQ33_00510
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	109439	111046	-	WP_021020384.1	WP_021020384.1		methyl-accepting chemotaxis protein			BSQ33_RS00505	1608	535	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	111278	111802	-							BSQ33_RS00510	525		old_locus_tag=BSQ33_00515
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	111278	111802	-	WP_021020383.1	WP_021020383.1		transcriptional regulator			BSQ33_RS00510	525	174	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	112094	113329	+							BSQ33_RS00515	1236		old_locus_tag=BSQ33_00520
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	112094	113329	+	WP_088132887.1	WP_088132887.1		CinA family nicotinamide mononucleotide deamidase-related protein			BSQ33_RS00515	1236	411	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	113602	113880	+							BSQ33_RS00520	279		old_locus_tag=BSQ33_00525
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	113602	113880	+	WP_021020381.1	WP_021020381.1		hypothetical protein			BSQ33_RS00520	279	92	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	113937	114218	-					yfaE		BSQ33_RS00525	282		old_locus_tag=BSQ33_00530
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	113937	114218	-	WP_088132888.1	WP_088132888.1		class I ribonucleotide reductase maintenance protein YfaE	yfaE		BSQ33_RS00525	282	93	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	114221	115354	-					nrdB		BSQ33_RS00530	1134		old_locus_tag=BSQ33_00535
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	114221	115354	-	WP_021020379.1	WP_021020379.1		ribonucleotide-diphosphate reductase subunit beta	nrdB		BSQ33_RS00530	1134	377	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	115443	117731	-					nrdA		BSQ33_RS00535	2289		old_locus_tag=BSQ33_00540
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	115443	117731	-	WP_088132890.1	WP_088132890.1		ribonucleoside-diphosphate reductase subunit alpha	nrdA		BSQ33_RS00535	2289	762	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	118158	118865	-					ubiG		BSQ33_RS00540	708		old_locus_tag=BSQ33_00545
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	118158	118865	-	WP_088132892.1	WP_088132892.1		bifunctional 2-polyprenyl-6-hydroxyphenol methylase/3-demethylubiquinol 3-O-methyltransferase UbiG	ubiG		BSQ33_RS00540	708	235	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	119249	121984	+					gyrA		BSQ33_RS00545	2736		old_locus_tag=BSQ33_00550
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	119249	121984	+	WP_021020376.1	WP_021020376.1		DNA topoisomerase (ATP-hydrolyzing) subunit A	gyrA		BSQ33_RS00545	2736	911	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	122375	122551	+							BSQ33_RS21760	177		
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	122375	122551	+	WP_021020374.1	WP_021020374.1		hypothetical protein			BSQ33_RS21760	177	58	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	122852	123448	+							BSQ33_RS00555	597		old_locus_tag=BSQ33_00555
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	122852	123448	+	WP_021020373.1	WP_021020373.1		GTP cyclohydrolase II			BSQ33_RS00555	597	198	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	123682	124338	+							BSQ33_RS00560	657		old_locus_tag=BSQ33_00560
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	123682	124338	+	WP_021020372.1	WP_021020372.1		MBL fold metallo-hydrolase			BSQ33_RS00560	657	218	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	124332	125012	-							BSQ33_RS00565	681		old_locus_tag=BSQ33_00565
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	124332	125012	-	WP_021020371.1	WP_021020371.1		DUF2982 domain-containing protein			BSQ33_RS00565	681	226	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	125321	125677	+							BSQ33_RS00570	357		old_locus_tag=BSQ33_00570
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	125321	125677	+	WP_021020370.1	WP_021020370.1		hypothetical protein			BSQ33_RS00570	357	118	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	125765	126241	-							BSQ33_RS00575	477		old_locus_tag=BSQ33_00575
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	125765	126241	-	WP_021020369.1	WP_021020369.1		MarR family transcriptional regulator			BSQ33_RS00575	477	158	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	126728	128302	+							BSQ33_RS00580	1575		old_locus_tag=BSQ33_00580
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	126728	128302	+	WP_021020368.1	WP_021020368.1		BCCT family transporter			BSQ33_RS00580	1575	524	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	128565	129287	-							BSQ33_RS00585	723		old_locus_tag=BSQ33_00585
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	128565	129287	-	WP_027694196.1	WP_027694196.1		DNA polymerase III subunit epsilon			BSQ33_RS00585	723	240	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	129289	131184	-							BSQ33_RS00590	1896		old_locus_tag=BSQ33_00590
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	129289	131184	-	WP_021020366.1	WP_021020366.1		DUF294 nucleotidyltransferase-like domain-containing protein			BSQ33_RS00590	1896	631	
gene	pseudogene	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	131436	131748	+							BSQ33_RS00595	313		pseudo
CDS	without_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	131436	131748	+				hypothetical protein			BSQ33_RS00595	313		pseudo
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	131819	132505	-							BSQ33_RS00600	687		old_locus_tag=BSQ33_00605
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	131819	132505	-	WP_088132894.1	WP_088132894.1		HAD-IB family phosphatase			BSQ33_RS00600	687	228	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	132502	133362	-							BSQ33_RS00605	861		old_locus_tag=BSQ33_00610
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	132502	133362	-	WP_021020362.1	WP_021020362.1		hypothetical protein			BSQ33_RS00605	861	286	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	133349	133963	-							BSQ33_RS00610	615		old_locus_tag=BSQ33_00615
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	133349	133963	-	WP_021020361.1	WP_021020361.1		GNAT family N-acetyltransferase			BSQ33_RS00610	615	204	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	134861	135481	+					pncA		BSQ33_RS00615	621		old_locus_tag=BSQ33_00620
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	134861	135481	+	WP_088132896.1	WP_088132896.1		bifunctional nicotinamidase/pyrazinamidase	pncA		BSQ33_RS00615	621	206	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	135611	136294	-							BSQ33_RS00620	684		old_locus_tag=BSQ33_00625
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	135611	136294	-	WP_027694194.1	WP_027694194.1		response regulator			BSQ33_RS00620	684	227	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	136294	137940	-							BSQ33_RS00625	1647		old_locus_tag=BSQ33_00630
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	136294	137940	-	WP_088132897.1	WP_088132897.1		sensor histidine kinase			BSQ33_RS00625	1647	548	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	138157	139500	-							BSQ33_RS00630	1344		old_locus_tag=BSQ33_00635
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	138157	139500	-	WP_021020357.1	WP_021020357.1		2-hydroxycarboxylate transporter family protein			BSQ33_RS00630	1344	447	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	139832	140830	+					citC		BSQ33_RS00635	999		old_locus_tag=BSQ33_00640
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	139832	140830	+	WP_157721335.1	WP_157721335.1		[citrate (pro-3S)-lyase] ligase	citC		BSQ33_RS00635	999	332	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	140874	141170	+					citD		BSQ33_RS00640	297		old_locus_tag=BSQ33_00645
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	140874	141170	+	WP_021020355.1	WP_021020355.1		citrate lyase acyl carrier protein	citD		BSQ33_RS00640	297	98	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	141167	142042	+					citE		BSQ33_RS00645	876		old_locus_tag=BSQ33_00650
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	141167	142042	+	WP_021020354.1	WP_021020354.1		citrate (pro-3S)-lyase subunit beta	citE		BSQ33_RS00645	876	291	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	142056	143582	+					citF		BSQ33_RS00650	1527		old_locus_tag=BSQ33_00655
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	142056	143582	+	WP_021020353.1	WP_021020353.1		citrate lyase subunit alpha	citF		BSQ33_RS00650	1527	508	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	143579	144118	+					citX		BSQ33_RS00655	540		old_locus_tag=BSQ33_00660
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	143579	144118	+	WP_021020352.1	WP_021020352.1		citrate lyase holo-[acyl-carrier protein] synthase	citX		BSQ33_RS00655	540	179	
gene	pseudogene	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	144207	145061	+					citG		BSQ33_RS00660	855		partial;pseudo;old_locus_tag=BSQ33_00665
CDS	without_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	144207	145061	+				triphosphoribosyl-dephospho-CoA synthase CitG	citG		BSQ33_RS00660	855		partial;pseudo
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	145249	146442	-							BSQ33_RS00665	1194		old_locus_tag=BSQ33_00670
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	145249	146442	-	WP_088132902.1	WP_088132902.1		class I SAM-dependent methyltransferase			BSQ33_RS00665	1194	397	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	146660	146935	+					yccX		BSQ33_RS00670	276		old_locus_tag=BSQ33_00675
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	146660	146935	+	WP_027694191.1	WP_027694191.1		acylphosphatase	yccX		BSQ33_RS00670	276	91	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	147084	147413	-							BSQ33_RS00675	330		old_locus_tag=BSQ33_00680
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	147084	147413	-	WP_021020348.1	WP_021020348.1		TusE/DsrC/DsvC family sulfur relay protein			BSQ33_RS00675	330	109	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	147587	148249	-							BSQ33_RS00680	663		old_locus_tag=BSQ33_00685
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	147587	148249	-	WP_021020347.1	WP_021020347.1		Bax inhibitor-1/YccA family protein			BSQ33_RS00680	663	220	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	148489	149250	-							BSQ33_RS00685	762		old_locus_tag=BSQ33_00690
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	148489	149250	-	WP_021020346.1	WP_021020346.1		amino acid ABC transporter ATP-binding protein			BSQ33_RS00685	762	253	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	149270	150367	-							BSQ33_RS00690	1098		old_locus_tag=BSQ33_00695
CDS	with_protein	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	149270	150367	-	WP_021020345.1	WP_021020345.1		amino acid ABC transporter permease			BSQ33_RS00690	1098	365	
gene	protein_coding	GCF_002196515.1	Primary Assembly	chromosome	1	NZ_CP018835.1	150369	151580	-							BSQ33_RS00695	1212		old_locus_tag=BSQ33_00700
